country_or_area,year,comm_code,commodity,flow,trade_usd,weight_kg,quantity_name,quantity,category
USA,2010,10410,"Sheep, live",Import,74762,29938.0,Number of items,825.0,01_live_animals
USA,2010,10420,"Goats, live",Export,463433,152043.0,Number of items,7223.0,01_live_animals
USA,2010,10420,"Goats, live",Import,81684,14205.0,Number of items,687.0,01_live_animals
USA,2010,10511,"Fowls, live domestic < 185 grams",Re-Export,211088,3285.0,Number of items,53655.0,01_live_animals
USA,2010,10511,"Fowls, live domestic < 185 grams",Export,163820387,2549418.0,Number of items,70429233.0,01_live_animals
USA,2010,10511,"Fowls, live domestic < 185 grams",Import,10408096,152467.0,Number of items,6986736.0,01_live_animals
USA,2010,10519,"Poultry, live except domestic fowls, < 185 grams",Re-Export,34168,378.0,Number of items,45796.0,01_live_animals
USA,2010,10519,"Poultry, live except domestic fowls, < 185 grams",Export,7138486,,Number of items,6498122.0,01_live_animals
USA,2010,10519,"Poultry, live except domestic fowls, < 185 grams",Import,12226756,,Number of items,5654510.0,01_live_animals
USA,2010,10591,"Fowls, live domestic > 185 grams",Re-Export,3055,,Number of items,1360.0,01_live_animals
USA,2010,10591,"Fowls, live domestic > 185 grams",Export,2102937,,Number of items,1211680.0,01_live_animals
USA,2010,10591,"Fowls, live domestic > 185 grams",Import,333417,128971.0,Number of items,91176.0,01_live_animals
USA,2010,10599,"Poultry, live except domestic fowls, > 185 grams",Re-Export,7200,4244.0,Number of items,3204.0,01_live_animals
USA,2010,10599,"Poultry, live except domestic fowls, > 185 grams",Export,2563466,1511034.0,Number of items,2470183.0,01_live_animals
USA,2010,10599,"Poultry, live except domestic fowls, > 185 grams",Import,8280058,4725707.0,Number of items,789771.0,01_live_animals
USA,2010,10600,"Animals, live, except farm animals",Re-Export,8135588,,Number of items,14646.0,01_live_animals
USA,2010,10600,"Animals, live, except farm animals",Export,72200548,,Number of items,8648631.0,01_live_animals
USA,2010,10600,"Animals, live, except farm animals",Import,144939487,,Number of items,2381753.0,01_live_animals
USA,2009,10111,"Horses, live pure-bred breeding",Re-Export,359366,,Number of items,11.0,01_live_animals
USA,2009,10111,"Horses, live pure-bred breeding",Export,68235512,,Number of items,5560.0,01_live_animals
USA,2009,10111,"Horses, live pure-bred breeding",Import,18388418,,Number of items,1590.0,01_live_animals
USA,2009,10119,"Horses, live except pure-bred breeding",Re-Export,5662215,,Number of items,149.0,01_live_animals
USA,2009,10119,"Horses, live except pure-bred breeding",Export,406553733,,Number of items,143439.0,01_live_animals
USA,2009,10119,"Horses, live except pure-bred breeding",Import,201189621,12392141.0,Number of items,12725.0,01_live_animals
USA,2009,10210,"Bovine animals, live pure-bred breeding",Re-Export,6400,1391.0,Number of items,4.0,01_live_animals
USA,2009,10210,"Bovine animals, live pure-bred breeding",Export,39877637,8668178.0,Number of items,23654.0,01_live_animals
USA,2009,10210,"Bovine animals, live pure-bred breeding",Import,4035931,790844.0,Number of items,3672.0,01_live_animals
USA,2009,10290,"Bovine animals, live, except pure-bred breeding",Re-Export,33346,11915.0,Number of items,36.0,01_live_animals
USA,2009,10290,"Bovine animals, live, except pure-bred breeding",Export,18916272,6758911.0,Number of items,34359.0,01_live_animals
USA,2009,10290,"Bovine animals, live, except pure-bred breeding",Import,1328876075,798875628.0,Number of items,2023947.0,01_live_animals
USA,2009,10310,"Swine, live pure-bred breeding",Export,8692415,1069097.0,Number of items,10831.0,01_live_animals
USA,2009,10310,"Swine, live pure-bred breeding",Import,404331,53393.0,Number of items,2030.0,01_live_animals
USA,2009,10391,"Swine, live except pure-bred breeding < 50 kg",Import,158281228,62475125.0,Number of items,5221439.0,01_live_animals
USA,2009,10391,"Swine, live except pure-bred breeding < 50 kg",Export,390058,147602.0,Number of items,6974.0,01_live_animals
USA,2009,10392,"Swine, live except pure-bred breeding > 50 kg",Import,141193308,182266588.0,Number of items,1141084.0,01_live_animals
USA,2009,10392,"Swine, live except pure-bred breeding > 50 kg",Export,480484,263810.0,Number of items,3440.0,01_live_animals
USA,2009,10410,"Sheep, live",Export,10225202,4245415.0,Number of items,157337.0,01_live_animals
USA,2009,10420,"Goats, live",Export,516609,139577.0,Number of items,8820.0,01_live_animals
USA,2009,10511,"Fowls, live domestic < 185 grams",Re-Export,507858,8461.0,Number of items,403627.0,01_live_animals
USA,2009,10511,"Fowls, live domestic < 185 grams",Export,164091993,2733797.0,Number of items,65019270.0,01_live_animals
USA,2009,10511,"Fowls, live domestic < 185 grams",Import,7286584,130810.0,Number of items,5068973.0,01_live_animals
USA,2009,10519,"Poultry, live except domestic fowls, < 185 grams",Re-Export,82693,1779.0,Number of items,98680.0,01_live_animals
USA,2009,10519,"Poultry, live except domestic fowls, < 185 grams",Export,6716914,137308.0,Number of items,6733196.0,01_live_animals
USA,2009,10519,"Poultry, live except domestic fowls, < 185 grams",Import,15420479,,Number of items,5243517.0,01_live_animals
USA,2009,10591,"Fowls, live domestic > 185 grams",Re-Export,56453,,Number of items,25123.0,01_live_animals
USA,2009,10591,"Fowls, live domestic > 185 grams",Export,2014814,,Number of items,1430260.0,01_live_animals
USA,2009,10591,"Fowls, live domestic > 185 grams",Import,336811,156275.0,Number of items,104715.0,01_live_animals
USA,2009,10599,"Poultry, live except domestic fowls, > 185 grams",Import,7137197,4280603.0,Number of items,687601.0,01_live_animals
USA,2009,10599,"Poultry, live except domestic fowls, > 185 grams",Export,1738521,,Number of items,1135307.0,01_live_animals
USA,2009,10599,"Poultry, live except domestic fowls, > 185 grams",Re-Export,28590,,Number of items,12724.0,01_live_animals
USA,2009,10600,"Animals, live, except farm animals",Re-Export,5040593,,Number of items,52047.0,01_live_animals
USA,2009,10600,"Animals, live, except farm animals",Export,68343806,,Number of items,11809490.0,01_live_animals
USA,2009,10600,"Animals, live, except farm animals",Import,149802500,,Number of items,2944373.0,01_live_animals
USA,2008,10111,"Horses, live pure-bred breeding",Import,27710973,,No Quantity,,01_live_animals
USA,2008,10111,"Horses, live pure-bred breeding",Export,81732738,,Number of items,3899.0,01_live_animals
USA,2008,10111,"Horses, live pure-bred breeding",Re-Export,563104,,Number of items,6.0,01_live_animals
USA,2008,10119,"Horses, live except pure-bred breeding",Import,283019453,,No Quantity,,01_live_animals
USA,2008,10119,"Horses, live except pure-bred breeding",Export,388136109,,Number of items,150483.0,01_live_animals
USA,2008,10119,"Horses, live except pure-bred breeding",Re-Export,30196449,,Number of items,64.0,01_live_animals
USA,2008,10210,"Bovine animals, live pure-bred breeding",Import,26145722,5834928.0,Number of items,18430.0,01_live_animals
USA,2008,10210,"Bovine animals, live pure-bred breeding",Export,58287136,15269066.0,Number of items,21235.0,01_live_animals
USA,2008,10210,"Bovine animals, live pure-bred breeding",Re-Export,56488,14798.0,Number of items,34.0,01_live_animals
USA,2008,10290,"Bovine animals, live, except pure-bred breeding",Import,1775116794,729596462.0,Number of items,2247159.0,01_live_animals
USA,2008,10290,"Bovine animals, live, except pure-bred breeding",Export,49950626,17774665.0,Number of items,86320.0,01_live_animals
USA,2008,10290,"Bovine animals, live, except pure-bred breeding",Re-Export,34708,12351.0,Number of items,29.0,01_live_animals
USA,2008,10310,"Swine, live pure-bred breeding",Import,929373,112616.0,Number of items,4999.0,01_live_animals
USA,2008,10310,"Swine, live pure-bred breeding",Export,18589091,2381012.0,Number of items,16488.0,01_live_animals
USA,2008,10310,"Swine, live pure-bred breeding",Re-Export,19286,2470.0,Number of items,35.0,01_live_animals
USA,2008,10391,"Swine, live except pure-bred breeding < 50 kg",Import,225895349,85461498.0,Number of items,3752059.0,01_live_animals
USA,2008,10391,"Swine, live except pure-bred breeding < 50 kg",Export,496747,215838.0,Number of items,5160.0,01_live_animals
USA,2008,10392,"Swine, live except pure-bred breeding > 50 kg",Import,262592617,166749513.0,Number of items,1515394.0,01_live_animals
USA,2008,10392,"Swine, live except pure-bred breeding > 50 kg",Export,8796827,5646005.0,Number of items,75855.0,01_live_animals
USA,2008,10392,"Swine, live except pure-bred breeding > 50 kg",Re-Export,11029,7079.0,Number of items,15.0,01_live_animals
USA,2008,10410,"Sheep, live",Import,8100,3681.0,Number of items,3.0,01_live_animals
USA,2008,10410,"Sheep, live",Export,11481151,5244976.0,Number of items,171842.0,01_live_animals
USA,2008,10410,"Sheep, live",Re-Export,3400,1553.0,Number of items,33.0,01_live_animals
USA,2008,10420,"Goats, live",Export,1150244,391034.0,Number of items,18166.0,01_live_animals
USA,2008,10511,"Fowls, live domestic < 185 grams",Import,7288096,148919.0,Number of items,4993923.0,01_live_animals
USA,2008,10511,"Fowls, live domestic < 185 grams",Export,162327475,2675563.0,Number of items,68608099.0,01_live_animals
USA,2008,10511,"Fowls, live domestic < 185 grams",Re-Export,604504,9964.0,Number of items,234104.0,01_live_animals
USA,2008,10519,"Poultry, live except domestic fowls, < 185 grams",Import,15722073,,Number of items,5628508.0,01_live_animals
USA,2008,10519,"Poultry, live except domestic fowls, < 185 grams",Export,7694858,,Number of items,7255177.0,01_live_animals
USA,2008,10591,"Fowls, live domestic > 185 grams",Import,195964,,Number of items,104302.0,01_live_animals
USA,2008,10591,"Fowls, live domestic > 185 grams",Export,2374529,,Number of items,861515.0,01_live_animals
USA,2008,10599,"Poultry, live except domestic fowls, > 185 grams",Import,7021459,,Number of items,594264.0,01_live_animals
USA,2008,10599,"Poultry, live except domestic fowls, > 185 grams",Export,782464,,Number of items,484629.0,01_live_animals
USA,2008,10599,"Poultry, live except domestic fowls, > 185 grams",Re-Export,8348,,Number of items,3715.0,01_live_animals
USA,2008,10600,"Animals, live, except farm animals",Import,162622419,,Number of items,3313636.0,01_live_animals
USA,2008,10600,"Animals, live, except farm animals",Export,67702938,,Number of items,12538368.0,01_live_animals
USA,2008,10600,"Animals, live, except farm animals",Re-Export,2905637,,Number of items,33107.0,01_live_animals
USA,2007,10111,"Horses, live pure-bred breeding",Re-Export,233207,,Number of items,25.0,01_live_animals
USA,2007,10111,"Horses, live pure-bred breeding",Export,131510148,,Number of items,59932.0,01_live_animals
USA,2007,10111,"Horses, live pure-bred breeding",Import,30188221,,Number of items,2018.0,01_live_animals
USA,2007,10119,"Horses, live except pure-bred breeding",Re-Export,25287339,,Number of items,268.0,01_live_animals
USA,2007,10119,"Horses, live except pure-bred breeding",Export,313398711,,Number of items,95439.0,01_live_animals
USA,2007,10119,"Horses, live except pure-bred breeding",Import,349533021,,Number of items,18918.0,01_live_animals
USA,2007,10210,"Bovine animals, live pure-bred breeding",Export,27189712,8913658.0,Number of items,10361.0,01_live_animals
USA,2007,10210,"Bovine animals, live pure-bred breeding",Import,2481294,695940.0,Number of items,1718.0,01_live_animals
USA,2007,10290,"Bovine animals, live, except pure-bred breeding",Re-Export,133066,54022.0,Number of items,130.0,01_live_animals
USA,2007,10290,"Bovine animals, live, except pure-bred breeding",Export,20907684,8488039.0,Number of items,54278.0,01_live_animals
USA,2007,10290,"Bovine animals, live, except pure-bred breeding",Import,1907664140,982105383.0,Number of items,2514374.0,01_live_animals
USA,2007,10310,"Swine, live pure-bred breeding",Export,6897037,989104.0,Number of items,13089.0,01_live_animals
USA,2007,10310,"Swine, live pure-bred breeding",Import,831174,108655.0,Number of items,2183.0,01_live_animals
USA,2007,10391,"Swine, live except pure-bred breeding < 50 kg",Export,398265,155892.0,Number of items,3704.0,01_live_animals
USA,2007,10391,"Swine, live except pure-bred breeding < 50 kg",Import,267592276,92557448.0,Number of items,6720515.0,01_live_animals
USA,2007,10392,"Swine, live except pure-bred breeding > 50 kg",Export,12148057,8501640.0,Number of items,119923.0,01_live_animals
USA,2007,10392,"Swine, live except pure-bred breeding > 50 kg",Import,393371000,437150440.0,Number of items,3281650.0,01_live_animals
USA,2007,10410,"Sheep, live",Export,8148331,3387543.0,Number of items,116579.0,01_live_animals
USA,2007,10410,"Sheep, live",Import,73742,4456.0,Number of items,92.0,01_live_animals
USA,2007,10420,"Goats, live",Export,596536,211725.0,Number of items,9241.0,01_live_animals
USA,2007,10420,"Goats, live",Import,17928,6875.0,Number of items,33.0,01_live_animals
USA,2007,10511,"Fowls, live domestic < 185 grams",Re-Export,125951,2866.0,Number of items,64128.0,01_live_animals
USA,2007,10511,"Fowls, live domestic < 185 grams",Export,134609287,3063008.0,Number of items,50886772.0,01_live_animals
USA,2007,10511,"Fowls, live domestic < 185 grams",Import,7731215,144337.0,Number of items,4833956.0,01_live_animals
USA,2007,10519,"Poultry, live except domestic fowls, < 185 grams",Export,9581605,,Number of items,8282763.0,01_live_animals
USA,2007,10519,"Poultry, live except domestic fowls, < 185 grams",Import,17389167,,Number of items,7025369.0,01_live_animals
USA,2007,10591,"Fowls, live domestic > 185 grams",Export,3392208,2026490.0,Number of items,941000.0,01_live_animals
USA,2007,10591,"Fowls, live domestic > 185 grams",Import,251403,239343.0,Number of items,139025.0,01_live_animals
USA,2007,10599,"Poultry, live except domestic fowls, > 185 grams",Export,224154,,Number of items,213056.0,01_live_animals
USA,2007,10599,"Poultry, live except domestic fowls, > 185 grams",Import,6935598,3277076.0,Number of items,706550.0,01_live_animals
USA,2007,10600,"Animals, live, except farm animals",Re-Export,3856791,,Number of items,12784.0,01_live_animals
USA,2007,10600,"Animals, live, except farm animals",Export,80216985,,Number of items,21628575.0,01_live_animals
USA,2007,10600,"Animals, live, except farm animals",Import,155775444,,Number of items,3369164.0,01_live_animals
USA,2006,10111,"Horses, live pure-bred breeding",Re-Export,194603,5933.0,Number of items,10.0,01_live_animals
USA,2006,10111,"Horses, live pure-bred breeding",Export,165168524,5035626.0,Number of items,4016.0,01_live_animals
USA,2006,10111,"Horses, live pure-bred breeding",Import,24627342,1195486.0,Number of items,1895.0,01_live_animals
USA,2006,10119,"Horses, live except pure-bred breeding",Re-Export,6547053,652005.0,Number of items,270.0,01_live_animals
USA,2006,10119,"Horses, live except pure-bred breeding",Export,338376167,33698061.0,Number of items,48099.0,01_live_animals
USA,2006,10119,"Horses, live except pure-bred breeding",Import,279650288,42843335.0,Number of items,34659.0,01_live_animals
USA,2006,10210,"Bovine animals, live pure-bred breeding",Export,11722183,4268935.0,Number of items,4697.0,01_live_animals
USA,2006,10290,"Bovine animals, live, except pure-bred breeding",Re-Export,87844,40225.0,Number of items,114.0,01_live_animals
USA,2006,10290,"Bovine animals, live, except pure-bred breeding",Export,14838900,6794927.0,Number of items,44861.0,01_live_animals
